user,degree_centrality,pagerank,betweenness
@DianaAgreste-op2xc,0.0005512679162072767,0.0007097744927644441,0.0
@ILikeObbies,0.0005512679162072767,0.0007097744927644441,0.0
@iArgho,0.0005512679162072767,0.0007097744927644441,0.0
@Flp1914,0.0005512679162072767,0.0007097744927644441,0.0
@HomieCV,0.0011025358324145535,0.0007097744927644441,3.0406393613197834e-07
@Lindastyle,0.0005512679162072767,0.0007097744927644441,0.0
@saomaitran65,0.0005512679162072767,0.0007097744927644441,0.0
@Brud_goober,0.0005512679162072767,0.0007097744927644441,0.0
@DarkVOTREX_282,0.0005512679162072767,0.0007097744927644441,0.0
@cherry_uw,0.0005512679162072767,0.0007097744927644441,0.0
@LittleK9vr,0.0005512679162072767,0.0007097744927644441,0.0
@canyoustopdoingthistome,0.0005512679162072767,0.0007097744927644441,0.0
@gözsüzcam,0.0005512679162072767,0.0007097744927644441,0.0
@reinamarquez111,0.0005512679162072767,0.0007097744927644441,0.0
@NumairUddin-po7zk,0.0005512679162072767,0.0007097744927644441,0.0
@Trollface1561-g5e,0.0005512679162072767,0.0007097744927644441,0.0
@heartofhavenentertainmentllc,0.0005512679162072767,0.0007097744927644441,0.0
@alya-russia14,0.0005512679162072767,0.0007097744927644441,0.0
@riyadhsiraj1178,0.0005512679162072767,0.0007097744927644441,0.0
@MichaelR133,0.0005512679162072767,0.0007097744927644441,0.0
@sup3r-d4n1-bg,0.0005512679162072767,0.0007097744927644441,0.0
@bakkhtawar,0.0005512679162072767,0.0007097744927644441,0.0
@MohammedMohammedfarman-i6z,0.0005512679162072767,0.0007097744927644441,0.0
@myronperreiraa,0.0005512679162072767,0.0007097744927644441,0.0
@Reverbrit,0.0005512679162072767,0.0007097744927644441,0.0
@GalacticUniverse8,0.0005512679162072767,0.0007097744927644441,0.0
@Wewo100,0.0005512679162072767,0.0007097744927644441,0.0
@justvinexmclips,0.0005512679162072767,0.0007097744927644441,0.0
@SAMUELSMITHYT,0.0005512679162072767,0.0007097744927644441,0.0
@vandanjain10,0.0005512679162072767,0.0007097744927644441,0.0
@senethsavijabasnayake2345,0.0005512679162072767,0.0007097744927644441,0.0
@ASKP007,0.0005512679162072767,0.0007097744927644441,0.0
@XaFi.E,0.0005512679162072767,0.0007097744927644441,0.0
@syedmohammedubaid1622,0.0005512679162072767,0.0007097744927644441,0.0
@TheNickelGhost,0.0011025358324145535,0.0007097744927644441,3.0406393613197834e-07
@ejmtv3,0.0005512679162072767,0.0007097744927644441,0.0
@ubermatchvlaad532,0.0005512679162072767,0.0007097744927644441,0.0
@bob_ct-c4,0.0005512679162072767,0.0007097744927644441,0.0
@AYMiniaturMotor,0.0005512679162072767,0.0007097744927644441,0.0
@hardiameen5500,0.0005512679162072767,0.0007097744927644441,0.0
@lutfyzmy,0.0005512679162072767,0.0007097744927644441,0.0
@alexsem95,0.0005512679162072767,0.0007097744927644441,0.0
@itz_jordan_jay,0.0005512679162072767,0.0007097744927644441,0.0
@J..E..F,0.0005512679162072767,0.0007097744927644441,0.0
@FredTheGabite_Random,0.0005512679162072767,0.0007097744927644441,0.0
@MarkKazaryan-w6e,0.0005512679162072767,0.0007097744927644441,0.0
@NasiyaMudassar,0.0005512679162072767,0.0007097744927644441,0.0
@cosmincaragea7149,0.0011025358324145535,0.0007097744927644441,3.0406393613197834e-07
@manojsubedi7327,0.0005512679162072767,0.0007097744927644441,0.0
@FoxTrot_2134,0.0005512679162072767,0.0007097744927644441,0.0
@shaareselabelle,0.0005512679162072767,0.0007097744927644441,0.0
@shamone23,0.0005512679162072767,0.0007097744927644441,0.0
@nu3nue-m8h,0.0005512679162072767,0.0007097744927644441,0.0
@andymac1337,0.0005512679162072767,0.0007097744927644441,0.0
@yelonade,0.0005512679162072767,0.0007097744927644441,0.0
@hurvee12,0.0005512679162072767,0.0007097744927644441,0.0
@Shah2,0.0005512679162072767,0.0007097744927644441,0.0
@aquablaster86,0.0005512679162072767,0.0007097744927644441,0.0
@RyanJohnstone-e1s,0.0005512679162072767,0.0007097744927644441,0.0
@Jackson-z6z8g,0.0005512679162072767,0.0007097744927644441,0.0
@Andrew_themoneytaker12366,0.0005512679162072767,0.0007097744927644441,0.0
@9Justo,0.0005512679162072767,0.0007097744927644441,0.0
@melanated_god,0.0005512679162072767,0.0007097744927644441,0.0
@gambino-85,0.0005512679162072767,0.0007097744927644441,0.0
@JustinMiales,0.0005512679162072767,0.0007097744927644441,0.0
@bharathwaj6058,0.0005512679162072767,0.0007097744927644441,0.0
@mcdkatjiuo,0.0005512679162072767,0.0007097744927644441,0.0
@esratsakib6845,0.0005512679162072767,0.0007097744927644441,0.0
@negardeylami,0.0005512679162072767,0.0007097744927644441,0.0
@X362S0S,0.0005512679162072767,0.0007097744927644441,0.0
@Василий-б6х1б,0.0005512679162072767,0.0007097744927644441,0.0
@SPACEKIDhg,0.0005512679162072767,0.0007097744927644441,0.0
@chinito20fam,0.0005512679162072767,0.0007097744927644441,0.0
@wisetone,0.0005512679162072767,0.0007097744927644441,0.0
@chenesaimatarutse3776,0.0005512679162072767,0.0007097744927644441,0.0
@王律評-v5t,0.0005512679162072767,0.0007097744927644441,0.0
@primebudirahman,0.0005512679162072767,0.0007097744927644441,0.0
@mapleyttd180,0.0005512679162072767,0.0007097744927644441,0.0
@sushanthg.u7288,0.0005512679162072767,0.0007097744927644441,0.0
@abdelrahmane.8592,0.0005512679162072767,0.0007097744927644441,0.0
@hamedovićć,0.0005512679162072767,0.0007097744927644441,0.0
@swarupmitra3726,0.0005512679162072767,0.0007097744927644441,0.0
@passivevii4052,0.0005512679162072767,0.0007097744927644441,0.0
@rakeshkumarsonar290,0.0005512679162072767,0.0007097744927644441,0.0
@mauricewhite2590,0.0005512679162072767,0.0007097744927644441,0.0
@alejandropalacios4871,0.0011025358324145535,0.0007097744927644441,3.0406393613197834e-07
@ZafirAiyon-h4l,0.0005512679162072767,0.0007097744927644441,0.0
@johnvincentbotacion1194,0.0005512679162072767,0.0007097744927644441,0.0
@Maxi09,0.0005512679162072767,0.0007097744927644441,0.0
@SaifullahAli-ib7hg,0.0005512679162072767,0.0007097744927644441,0.0
@Ethens_world,0.0005512679162072767,0.0007097744927644441,0.0
@kapenderray8330,0.0005512679162072767,0.0007097744927644441,0.0
@LatamEducativo,0.0011025358324145535,0.0007097744927644441,3.0406393613197834e-07
@GeheimerMann38,0.0005512679162072767,0.0007097744927644441,0.0
@SimplyTryhard11,0.0005512679162072767,0.0007097744927644441,0.0
@OctavioPaz-f3n,0.0005512679162072767,0.0007097744927644441,0.0
@aaliyankhanbaloch2967,0.0005512679162072767,0.0007097744927644441,0.0
@RandyShuhart14,0.0005512679162072767,0.0007097744927644441,0.0
@FidFidtid,0.0005512679162072767,0.0007097744927644441,0.0
@CYCLONE44-z9x,0.0005512679162072767,0.0007097744927644441,0.0
@xSaDii,0.0005512679162072767,0.0007097744927644441,0.0
@healthntrade,0.0005512679162072767,0.0007097744927644441,0.0
@JoshimarApolinario,0.0005512679162072767,0.0007097744927644441,0.0
@NOERUTLEDGE,0.0005512679162072767,0.0007097744927644441,0.0
@CallMeSproutD,0.0005512679162072767,0.0007097744927644441,0.0
@leovu4788l,0.0005512679162072767,0.0007097744927644441,0.0
@raimileyao4419,0.0005512679162072767,0.0007097744927644441,0.0
@Legendarygoutman,0.0005512679162072767,0.0007097744927644441,0.0
@itzsuccessful_boy,0.0005512679162072767,0.0007097744927644441,0.0
@unhip911,0.0005512679162072767,0.0007097744927644441,0.0
@batukabatkhishig52,0.0005512679162072767,0.0007097744927644441,0.0
@EthanJones8,0.0005512679162072767,0.0007097744927644441,0.0
@MarieThezlast,0.0005512679162072767,0.0007097744927644441,0.0
@DarrellBrown-m7p,0.002205071664829107,0.0006753741593071028,0.0
@stainlessgear01,0.0011025358324145535,0.0006554581767791684,0.0
@winssaftra,0.0005512679162072767,0.0006445949135821132,0.0
@JudeV-t8q,0.0011025358324145535,0.0006283000187865305,0.0
@TimAl-ro5cw,0.0011025358324145535,0.0006120051239909478,0.0
@aryangameryt229,0.0005512679162072767,0.0006011418607938927,0.0
@grawek2774,0.0005512679162072767,0.0006011418607938927,0.0
@midnightvoids,0.0005512679162072767,0.0006011418607938927,0.0
@nahjad,0.0011025358324145535,0.0005875627817975736,0.0
@ifixify,0.0011025358324145535,0.0005875627817975736,0.0
@ultraciao,0.0005512679162072767,0.0005794153343997824,0.0
@Shoutinthewind,0.0011025358324145535,0.0005739837028012547,0.0
@dhirajpandey3479,0.0011025358324145535,0.0005649309834703754,0.0
@sans_is_tuff,0.0005512679162072767,0.0005468255448086169,0.0
@Treason007,0.0005512679162072767,0.0005468255448086169,0.0
@Meme010,0.0005512679162072767,0.0005468255448086169,0.0
@Hydestown,0.0005512679162072767,0.0005468255448086169,0.0
@bestamerica,0.0005512679162072767,0.0005468255448086169,0.0
@cherakarlom2356,0.0005512679162072767,0.0005468255448086169,0.0
@MrSERYOGA,0.0005512679162072767,0.0005468255448086169,0.0
@Lizianevieira12,0.0005512679162072767,0.0005468255448086169,0.0
@GAURAV1111KG,0.0005512679162072767,0.0005468255448086169,0.0
@otulia.com13,0.0005512679162072767,0.0005468255448086169,0.0
@FPSOptimizationLab,0.0005512679162072767,0.0005468255448086169,0.0
@sarafarid8952,0.0011025358324145535,0.0005468255448086169,0.0
@teamc00lkiddjointoday-c6g,0.0005512679162072767,0.0005468255448086169,0.0
@ianmcklatchie4390,0.0005512679162072767,0.0005468255448086169,0.0
@mrkosmicghg,0.0005512679162072767,0.0005468255448086169,0.0
@ChandIerMBing,0.0005512679162072767,0.0005468255448086169,0.0
@consumer091,0.0005512679162072767,0.0005468255448086169,0.0
@johnluke503,0.0005512679162072767,0.0005468255448086169,0.0
@codyheynen3052,0.0005512679162072767,0.0005468255448086169,0.0
@DLS-q3f,0.0005512679162072767,0.0005468255448086169,0.0
@SalesSales-u1e,0.0005512679162072767,0.0005468255448086169,0.0
@ChingKu-y8p,0.0005512679162072767,0.0005468255448086169,0.0
@FunezF,0.0005512679162072767,0.0005468255448086169,0.0
@markuspi9099,0.0005512679162072767,0.0005468255448086169,0.0
@thatgarvguy,0.0005512679162072767,0.0005468255448086169,0.0
@Abdellahbrahmi-z5i,0.0005512679162072767,0.0005468255448086169,0.0
@gamer-A1019,0.0005512679162072767,0.0005468255448086169,0.0
@SahetaTv,0.0005512679162072767,0.0005468255448086169,0.0
@driversteve9345,0.0005512679162072767,0.0005468255448086169,0.0
@omidel.,0.0005512679162072767,0.0005468255448086169,0.0
@ZahakeN,0.0005512679162072767,0.0005468255448086169,0.0
@ZTLover313,0.0005512679162072767,0.0005468255448086169,0.0
@THENITRO18,0.0005512679162072767,0.0005468255448086169,0.0
@Vlasiys740,0.0005512679162072767,0.0005468255448086169,0.0
@Dogeplayzs1to2OG,0.0005512679162072767,0.0005468255448086169,0.0
@MéxicoganaráEL_FIFA26,0.0005512679162072767,0.0005468255448086169,0.0
@Lovefendt-LF,0.0005512679162072767,0.0005468255448086169,0.0
@confusedgms,0.0005512679162072767,0.0005468255448086169,0.0
@ssc-y1s,0.0005512679162072767,0.0005468255448086169,0.0
@AlphaASMR101-w9h,0.0005512679162072767,0.0005468255448086169,0.0
@dwardm,0.0005512679162072767,0.0005468255448086169,0.0
@Kravszer,0.0005512679162072767,0.0005468255448086169,0.0
@Andythe-Candy,0.0005512679162072767,0.0005468255448086169,0.0
@BreadBro112,0.0005512679162072767,0.0005468255448086169,0.0
@lorenzomarchesi1471,0.0005512679162072767,0.0005468255448086169,0.0
@tandindorji5148,0.0005512679162072767,0.0005468255448086169,0.0
@MichaelMcRonaldMacDonald,0.0005512679162072767,0.0005468255448086169,0.0
@Hassan_2603,0.0005512679162072767,0.0005468255448086169,0.0
@iman-xv2tr,0.0005512679162072767,0.0005468255448086169,0.0
@StudyClassX-ye9ol,0.0005512679162072767,0.0005468255448086169,0.0
@avandavidlee-ic9pq,0.0005512679162072767,0.0005468255448086169,0.0
@Ilovemarshmallows111,0.0005512679162072767,0.0005468255448086169,0.0
@ibrahimckmk4611,0.0005512679162072767,0.0005468255448086169,0.0
@Sreenandh-p8f,0.0005512679162072767,0.0005468255448086169,0.0
@FabianBeyes,0.0005512679162072767,0.0005468255448086169,0.0
@berrybosbes,0.0005512679162072767,0.0005468255448086169,0.0
@nomannaderi5341,0.0005512679162072767,0.0005468255448086169,0.0
@sinnervoinescu4259,0.0005512679162072767,0.0005468255448086169,0.0
@CalmBassetHound-ek1hp,0.0005512679162072767,0.0005468255448086169,0.0
@K1LBYXX,0.0005512679162072767,0.0005468255448086169,0.0
@Viewerforgd,0.0005512679162072767,0.0005468255448086169,0.0
@MizukaNeer,0.0005512679162072767,0.0005468255448086169,0.0
@NimrodParadi,0.0005512679162072767,0.0005468255448086169,0.0
@ShampooFairy_n,0.0005512679162072767,0.0005142357552174514,0.0
@Rishabhkumar-nc3lg,0.0005512679162072767,0.0005142357552174514,0.0
@gafarridwan1538,0.0005512679162072767,0.0005142357552174514,0.0
@Stitch_Cookie,0.0005512679162072767,0.0005142357552174514,0.0
@shaggygaming9257,0.0005512679162072767,0.0004940725873860515,0.0
@HamzatYT8510,0.0005512679162072767,0.0004940725873860515,0.0
@rggaming2896,0.0005512679162072767,0.0004940725873860515,0.0
@Thee_Jimsimpson,0.0005512679162072767,0.0004940725873860515,0.0
@PatrickK-l6n,0.0005512679162072767,0.000492509228823341,0.0
@LuckyTechPL,0.0005512679162072767,0.000492509228823341,0.0
@Honeyhanyy,0.0005512679162072767,0.000492509228823341,0.0
@QuessHitt-k8f,0.0005512679162072767,0.000492509228823341,0.0
@meh-x4e,0.0005512679162072767,0.000492509228823341,0.0
@MiroslavBuček-l4l,0.0005512679162072767,0.000492509228823341,0.0
@aryakurup8731,0.0005512679162072767,0.000492509228823341,0.0
@edin991,0.0005512679162072767,0.000492509228823341,0.0
@protectatallcost8780,0.0005512679162072767,0.000492509228823341,0.0
@RedxVoid,0.0005512679162072767,0.000492509228823341,0.0
@GowilaGuy47,0.0005512679162072767,0.000492509228823341,0.0
@_gertrude.,0.0005512679162072767,0.000492509228823341,0.0
@Bro_1875,0.0005512679162072767,0.000492509228823341,0.0
@gryzzuniga9612,0.0005512679162072767,0.000492509228823341,0.0
@buildintotrains,0.0005512679162072767,0.000492509228823341,0.0
@Tgbr521,0.0005512679162072767,0.000492509228823341,0.0
@T4coJon,0.0005512679162072767,0.000492509228823341,0.0
@rindo2622,0.0005512679162072767,0.000492509228823341,0.0
@migoas,0.0005512679162072767,0.000492509228823341,0.0
@PietroJezuz,0.0005512679162072767,0.000492509228823341,0.0
@TheJoeBlack,0.0005512679162072767,0.000492509228823341,0.0
@INFINIYBLAZEYT,0.0005512679162072767,0.000492509228823341,0.0
@diegoflorescruz8280,0.0005512679162072767,0.000492509228823341,0.0
@chicken_wing1235,0.0005512679162072767,0.000492509228823341,0.0
@2017Nimrodmekonen,0.0005512679162072767,0.000492509228823341,0.0
@Footballnation9000,0.0005512679162072767,0.000492509228823341,0.0
@SpinachLeafDealer,0.0005512679162072767,0.000492509228823341,0.0
@chrisjeal,0.0005512679162072767,0.000492509228823341,0.0
@PX_Tech_15,0.0005512679162072767,0.000492509228823341,0.0
@leleeleeee-p4z,0.0005512679162072767,0.000492509228823341,0.0
@firstnamelastname4421,0.0005512679162072767,0.000492509228823341,0.0
@MrPicklegamer-w2i,0.0011025358324145535,0.00048474975511115885,0.0
@TrifficYT,0.0005512679162072767,0.00047969246036082535,0.0
@Onogen,0.0005512679162072767,0.00047969246036082535,0.0
@_izu_mi_.11,0.0005512679162072767,0.00047969246036082535,0.0
@isdennis001,0.0005512679162072767,0.00047969246036082535,0.0
@vinuverma948,0.0005512679162072767,0.00047969246036082535,0.0
@yigitakn9307,0.0005512679162072767,0.00047969246036082535,0.0
@flavourgamer624,0.0005512679162072767,0.00047969246036082535,0.0
@SWU_Busspotter-904,0.0005512679162072767,0.00047969246036082535,0.0
@BikashDasFact,0.0005512679162072767,0.00047969246036082535,0.0
@DeliveryFood-l7v,0.0005512679162072767,0.00047969246036082535,0.0
@zomatoboi,0.0005512679162072767,0.00047969246036082535,0.0
@officialnethsaraketipearachchi,0.0005512679162072767,0.00047969246036082535,0.0
@AkashAgrahari-q7c,0.0005512679162072767,0.00047969246036082535,0.0
@Nelt-2908,0.0005512679162072767,0.00047969246036082535,0.0
@gaminiperara7225,0.0011025358324145535,0.00047788560528884384,0.0
@Ray3N_789,0.0011025358324145535,0.00047788560528884384,0.0
@key5840,0.0005512679162072767,0.0004769902813989766,0.0
@Eddy_E.,0.0005512679162072767,0.0004769902813989766,0.0
@HuhThe3rd,0.0005512679162072767,0.0004769902813989766,0.0
@Tag-mg1fm,0.0005512679162072767,0.00046535107083070325,0.0
@abdurasulmaxkamboyev-pg4fe,0.0005512679162072767,0.00046535107083070325,0.0
@Mathisgarmyn,0.0005512679162072767,0.00046535107083070325,0.0
@minuteminutehour,0.0005512679162072767,0.00046535107083070325,0.0
@teampunch07,0.0005512679162072767,0.00046535107083070325,0.0
@Mocking_Bird__12,0.0005512679162072767,0.00046535107083070325,0.0
@asilaiqbal5614,0.0005512679162072767,0.00046535107083070325,0.0
@sr.mostazin9902,0.0005512679162072767,0.00046535107083070325,0.0
@PhyeWaiLin,0.0005512679162072767,0.00046535107083070325,0.0
@Screattt,0.0005512679162072767,0.00046535107083070325,0.0
@smsmikeng,0.0005512679162072767,0.00046535107083070325,0.0
@sheikhnayeemullah,0.0005512679162072767,0.00046535107083070325,0.0
@SwatiDike-t5m,0.0011025358324145535,0.00046535107083070325,0.0
@minguys888,0.0005512679162072767,0.00046535107083070325,0.0
@Dylan-bu7wi,0.0005512679162072767,0.00046535107083070325,0.0
@bj0urne,0.0005512679162072767,0.00046535107083070325,0.0
@muffinconsumer4431,0.0005512679162072767,0.00046535107083070325,0.0
@HominidAncientJourneys,0.0005512679162072767,0.00046535107083070325,0.0
@faraznew121,0.0005512679162072767,0.00046535107083070325,0.0
@jeffersonthomas2477,0.0005512679162072767,0.00046535107083070325,0.0
@ItzKlassified,0.0005512679162072767,0.00046535107083070325,0.0
@mikebull7775,0.0005512679162072767,0.00046535107083070325,0.0
@leobolander3124,0.0005512679162072767,0.00046535107083070325,0.0
@Blueyberry-AG,0.0005512679162072767,0.00046535107083070325,0.0
@Benisubb,0.0005512679162072767,0.00046535107083070325,0.0
@ntl57,0.0005512679162072767,0.00046535107083070325,0.0
@priyasanju2959,0.0005512679162072767,0.00046535107083070325,0.0
@muhammaddaniyal1200,0.0011025358324145535,0.0004615907104932611,0.0
@r4yy.w4yy,0.0011025358324145535,0.000457591597118521,0.0
@MrQuartzable,0.0005512679162072767,0.00045629835149982393,0.0
@TatianaOliveira-n5k,0.0005512679162072767,0.00044905617603512054,0.0
@MyThangal,0.0005512679162072767,0.00044905617603512054,0.0
@Oerbro,0.0005512679162072767,0.00044905617603512054,0.0
@skullboy1314,0.0005512679162072767,0.00044905617603512054,0.0
@TheScariaRos,0.0005512679162072767,0.00044905617603512054,0.0
@Welovetocaboca2,0.0005512679162072767,0.00044905617603512054,0.0
@rrforever3034,0.0005512679162072767,0.00044905617603512054,0.0
@Fairy-lavender16,0.0005512679162072767,0.00044905617603512054,0.0
@shahidashafiq3779,0.0005512679162072767,0.00044905617603512054,0.0
@CJ-ci1po,0.0005512679162072767,0.00044905617603512054,0.0
@DonationBot8,0.0005512679162072767,0.00044905617603512054,0.0
@Charles_fizh,0.0011025358324145535,0.00044362454443659297,0.0
@MinecraftBattlePass,0.0016538037486218302,0.00044362454443659297,6.081278722639567e-07
@loopdeloops,0.0011025358324145535,0.00044362454443659297,0.0
@gleggmiree,0.0011025358324145535,0.00044362454443659297,0.0
@maryhelen3147,0.0011025358324145535,0.0004415354553602362,0.0
@blisimanics1160,0.0005512679162072767,0.0004381929128380654,0.0
@River-h6w1w,0.0005512679162072767,0.0004381929128380654,0.0
@d1mi0,0.0005512679162072767,0.0004381929128380654,0.0
@polarisZerande,0.0005512679162072767,0.0004381929128380654,0.0
@GANG-KHASI,0.0005512679162072767,0.0004381929128380654,0.0
@AndreaChiecchio,0.0005512679162072767,0.0004381929128380654,0.0
@junasmacul2725,0.0005512679162072767,0.0004381929128380654,0.0
@MK08_EEL,0.0005512679162072767,0.0004381929128380654,0.0
@pointcodding,0.0005512679162072767,0.0004381929128380654,0.0
@TGL_INFERNO,0.0005512679162072767,0.0004381929128380654,0.0
@dyldog,0.0005512679162072767,0.0004381929128380654,0.0
@joeelcapone,0.0005512679162072767,0.0004381929128380654,0.0
@Xhungzhun,0.0005512679162072767,0.0004381929128380654,0.0
@straykids_iloveyou-stay,0.0005512679162072767,0.0004381929128380654,0.0
@greg4ri,0.0005512679162072767,0.0004381929128380654,0.0
@AhaKalary-y7u,0.0005512679162072767,0.0004381929128380654,0.0
@bombthebird,0.0005512679162072767,0.0004381929128380654,0.0
@swulabs,0.0005512679162072767,0.0004381929128380654,0.0
@SixEyedCalamity,0.0005512679162072767,0.0004381929128380654,0.0
@TwoTheInteger,0.0005512679162072767,0.0004381929128380654,0.0
@vedanshchn,0.0005512679162072767,0.0004381929128380654,0.0
@triginta777,0.0005512679162072767,0.0004381929128380654,0.0
@questqrewtracer7675,0.0005512679162072767,0.0004381929128380654,0.0
@MasibuleleNtshukumbana,0.0005512679162072767,0.0004381929128380654,0.0
@R_A_D_O_S,0.0005512679162072767,0.0004381929128380654,0.0
@doggolovva,0.0005512679162072767,0.0004381929128380654,0.0
@acjdgpr,0.0005512679162072767,0.0004381929128380654,0.0
@fuzzyquils,0.0005512679162072767,0.0004381929128380654,0.0
@HMK.,0.0005512679162072767,0.0004381929128380654,0.0
@tfozo,0.0005512679162072767,0.0004381929128380654,0.0
@roubque1991,0.0005512679162072767,0.0004381929128380654,0.0
@aegontargaryen00,0.0005512679162072767,0.0004381929128380654,0.0
@konstantinedigmelashvili9702,0.0005512679162072767,0.0004381929128380654,0.0
@aprhoditemacale7528,0.0005512679162072767,0.0004381929128380654,0.0
@sandihermana4873,0.0005512679162072767,0.0004381929128380654,0.0
@kushallakhlan3246,0.0005512679162072767,0.0004381929128380654,0.0
@鳯-p6i,0.0005512679162072767,0.0004381929128380654,0.0
@Sharans_ted_talks,0.0005512679162072767,0.0004381929128380654,0.0
@Oficial.Samsung,0.0005512679162072767,0.0004381929128380654,0.0
@Gale8311,0.0005512679162072767,0.0004381929128380654,0.0
@levxre_ofc,0.0005512679162072767,0.0004381929128380654,0.0
@luisurrohman5690,0.0005512679162072767,0.00043043343912588315,0.0
@CornelisJohannesVisser,0.0005512679162072767,0.00043043343912588315,0.0
@Spongyaeditsz,0.0005512679162072767,0.00043043343912588315,0.0
@Purple3251,0.0005512679162072767,0.00043043343912588315,0.0
@HELLO-c2w,0.0005512679162072767,0.00043043343912588315,0.0
@AUMCREATES,0.0005512679162072767,0.00043043343912588315,0.0
@Mrevanpain,0.0005512679162072767,0.00043043343912588315,0.0
@Kunzite_bacon_pro,0.0005512679162072767,0.00043043343912588315,0.0
@MarshEditz14,0.0005512679162072767,0.00043043343912588315,0.0
@TheOfficialnoober,0.0005512679162072767,0.00043043343912588315,0.0
@dirtbikedude67,0.0005512679162072767,0.00043043343912588315,0.0
@yvonnephilipp5784,0.0005512679162072767,0.00043043343912588315,0.0
@M249MachineGun-bx5jd,0.0005512679162072767,0.00043043343912588315,0.0
@Needlegoonersuicide,0.0005512679162072767,0.00043043343912588315,0.0
@harimevil555,0.0005512679162072767,0.0004246138338417464,0.0
@gigasboss215,0.0005512679162072767,0.0004246138338417464,0.0
@ancovicka55,0.0005512679162072767,0.0004246138338417464,0.0
@nadyoshna6781,0.0005512679162072767,0.0004246138338417464,0.0
@Wardaddy865,0.0005512679162072767,0.0004246138338417464,0.0
@sdanand8642,0.0005512679162072767,0.0004246138338417464,0.0
@rodrigodigao3391,0.0005512679162072767,0.0004246138338417464,0.0
@RovakX,0.0005512679162072767,0.0004246138338417464,0.0
@nunyabiz6952,0.0005512679162072767,0.0004246138338417464,0.0
@r1thm489,0.0005512679162072767,0.0004246138338417464,0.0
@driftlx,0.0005512679162072767,0.0004246138338417464,0.0
@bobbylite8394,0.0005512679162072767,0.0004246138338417464,0.0
@cooleristadas,0.0005512679162072767,0.0004246138338417464,0.0
@soleilhehe,0.0005512679162072767,0.0004246138338417464,0.0
@gursev_singh_mandolin,0.0005512679162072767,0.0004246138338417464,0.0
@tarunkakkar3053,0.0005512679162072767,0.0004246138338417464,0.0
@RoshanDevekar,0.0005512679162072767,0.0004246138338417464,0.0
@kevinlhighfill,0.0005512679162072767,0.0004246138338417464,0.0
@M7S_HERE,0.0005512679162072767,0.00042008747417630676,0.0
@josegomez6096,0.0005512679162072767,0.00042008747417630676,0.0
@FawziaJalali,0.0005512679162072767,0.0004164663864439551,0.0
@Williamplayz2011,0.0005512679162072767,0.0004164663864439551,0.0
@bamb0zul,0.0005512679162072767,0.0004164663864439551,0.0
@NGKs_music,0.0005512679162072767,0.0004164663864439551,0.0
@UmmahpulsebyAMT,0.0005512679162072767,0.0004164663864439551,0.0
@silver_paradox,0.0005512679162072767,0.0004164663864439551,0.0
@BobBee-ci2ng,0.0005512679162072767,0.0004164663864439551,0.0
@seanjones2182,0.0005512679162072767,0.0004164663864439551,0.0
@TOMODACHI-v1p,0.0005512679162072767,0.0004164663864439551,0.0
@Ayano-AZX,0.0005512679162072767,0.0004164663864439551,0.0
@KabrelIkamba-f2y,0.0005512679162072767,0.0004164663864439551,0.0
@Sonny2026Real,0.0005512679162072767,0.0004164663864439551,0.0
@AstroNovalitecrk,0.0005512679162072767,0.0004164663864439551,0.0
@j2d532,0.0005512679162072767,0.0004164663864439551,0.0
@xa-xii4865,0.0005512679162072767,0.0004164663864439551,0.0
@NOTmikaelmieres,0.0005512679162072767,0.0004110347548454275,0.0
@AdamHanthel,0.0005512679162072767,0.0004110347548454275,0.0
@MasonDoesStuff250,0.0005512679162072767,0.0004110347548454275,0.0
@Anty_89,0.0005512679162072767,0.0004110347548454275,0.0
@nichekiwi-93,0.0005512679162072767,0.0004110347548454275,0.0
@MarjánDávid,0.0005512679162072767,0.00040894566576907076,0.0
@JohnSmith-ef8nr,0.0011025358324145535,0.0004019820355145482,3.0406393613197834e-07
@Fonzarely,0.0005512679162072767,0.0004019820355145482,0.0
@BrendaSmith-l4i,0.0005512679162072767,0.0004019820355145482,0.0
@amirfakhribadri7994,0.0005512679162072767,0.0004019820355145482,0.0
@bubbahall7004,0.0005512679162072767,0.0004019820355145482,0.0
@DEO571,0.0005512679162072767,0.0004019820355145482,0.0
@VibinJVB,0.0005512679162072767,0.0004019820355145482,0.0
@RavinduNimsara-ks3oz,0.0005512679162072767,0.0004019820355145482,0.0
@seidov_1,0.0005512679162072767,0.0004019820355145482,0.0
@kavainrobertson6021,0.0005512679162072767,0.0004019820355145482,0.0
@anantayuliyoeli8882,0.0005512679162072767,0.0004019820355145482,0.0
@Itzdawaveboi,0.0005512679162072767,0.00039869013757604663,0.0
@SantiagoFernandez-f8c,0.0005512679162072767,0.00039869013757604663,0.0
@raurus1001,0.0005512679162072767,0.00039869013757604663,0.0
@ngangbambahul94,0.0005512679162072767,0.00039869013757604663,0.0
@AssassinKing25,0.0005512679162072767,0.00039869013757604663,0.0
@RYANKHAR,0.0005512679162072767,0.00039869013757604663,0.0
@jayshah8974,0.0005512679162072767,0.00039869013757604663,0.0
@Dr.Monkey211,0.0005512679162072767,0.00039869013757604663,0.0
@freaxout3000,0.0005512679162072767,0.00039869013757604663,0.0
@CryoVoltt,0.0005512679162072767,0.00039869013757604663,0.0
@indrapanca6383,0.0005512679162072767,0.00039869013757604663,0.0
@ItzMrProgrammiz66,0.0005512679162072767,0.00039869013757604663,0.0
